method_id,search_nfe,runs,median_best_cost,q25_best_cost,q75_best_cost
UniformRandom,142800,30,42471.30667464815,42442.26229187376,42577.99343552151
UniformRandom,143400,30,42470.248769260594,42440.76286271199,42577.721236802536
UniformRandom,144000,30,42469.04963946124,42440.51432573071,42568.945708949184
UniformRandom,144600,30,42467.63636203577,42439.605347371915,42567.13792902495
UniformRandom,145200,30,42465.071027233076,42439.020183683504,42567.13792902495
UniformRandom,145800,30,42463.93894633225,42438.05742481718,42562.08187110491
UniformRandom,146400,30,42462.49435484138,42436.61901387919,42562.08187110491
UniformRandom,147000,30,42462.285054993,42435.30375060142,42562.08187110491
UniformRandom,147600,30,42461.65012025296,42432.51124798684,42559.87566069313
UniformRandom,148200,30,42461.277712004216,42427.51352114363,42556.695552832694
UniformRandom,148800,30,42460.128376286695,42425.32494604994,42549.56625577373
UniformRandom,149400,30,42459.4551057067,42424.27090345636,42546.77559700328
UniformRandom,150000,30,42458.36120963905,42423.25735131555,42543.06370286105
UniformRandom,150600,30,42457.84026027964,42422.38862947541,42541.275273228835
UniformRandom,151200,30,42454.19963450587,42421.557306911986,42538.34086033692
UniformRandom,151800,30,42453.76605360961,42421.26522756305,42532.54177025497
UniformRandom,152400,30,42453.76605360961,42420.64616487345,42531.23316363154
UniformRandom,153000,30,42452.37967754452,42420.09127905324,42528.15997198146
UniformRandom,153600,30,42451.583001108476,42418.936578871886,42525.23713358449
UniformRandom,154200,30,42451.11640345725,42418.01639297042,42521.677678945394
UniformRandom,154800,30,42450.80028224209,42417.71286257999,42520.19627770122
UniformRandom,155400,30,42449.05221171772,42416.41580430124,42519.892116542025
UniformRandom,156000,30,42448.757382299096,42416.40374475711,42519.053347242385
UniformRandom,156600,30,42446.396020431144,42415.64527991101,42518.11939499844
UniformRandom,157200,30,42446.08211772436,42415.22482801437,42517.79674724799
UniformRandom,157800,30,42444.950051795226,42414.203106233865,42516.816436456436
UniformRandom,158400,30,42443.39904384897,42413.31630097533,42516.816436456436
UniformRandom,159000,30,42443.03554545886,42412.67442222927,42516.664030655855
UniformRandom,159600,30,42442.78791727526,42411.77983739656,42514.03441002133
UniformRandom,160200,30,42442.076216780784,42411.667180401855,42512.67955650539
UniformRandom,160800,30,42440.992530946576,42411.20569165396,42512.551314151584
UniformRandom,161400,30,42440.24137607812,42411.05293358289,42509.02321839168
UniformRandom,162000,30,42438.89674977138,42410.90923065484,42505.946748727234
UniformRandom,162600,30,42437.76405254509,42410.703519758514,42501.732158408966
UniformRandom,163200,30,42436.70674091763,42410.55161901972,42501.451790323656
UniformRandom,163800,30,42434.28140595677,42410.4107036771,42500.84523917835
UniformRandom,164400,30,42430.55349529089,42409.829061645534,42497.27107427466
UniformRandom,165000,30,42430.27958307792,42409.48189006142,42495.513828707815
UniformRandom,165600,30,42429.90608755206,42409.16596681784,42495.21146158562
UniformRandom,166200,30,42427.6009525031,42408.514141363325,42494.706604045605
UniformRandom,166800,30,42427.6009525031,42407.94196094321,42486.23221471905
UniformRandom,167400,30,42426.12770419296,42407.26754823202,42485.83743282766
UniformRandom,168000,30,42425.40604306905,42406.548150022936,42485.83743282766
UniformRandom,168600,30,42424.70150873679,42406.330638116626,42482.06355646279
UniformRandom,169200,30,42423.70534292942,42405.69022436601,42481.65605997527
UniformRandom,169800,30,42422.92525119287,42404.89125562096,42481.65605997527
UniformRandom,170400,30,42422.359204812645,42404.77456588637,42476.499082166105
UniformRandom,171000,30,42421.90920049145,42404.09793324523,42476.20968305315
UniformRandom,171600,30,42421.0181711205,42404.04042203079,42473.88801599952
UniformRandom,172200,30,42419.72689988089,42403.85205575811,42472.87785224304
UniformRandom,172800,30,42418.23424700359,42403.669939939704,42468.58948347565
UniformRandom,173400,30,42417.680009257485,42403.23051619058,42468.58948347565
UniformRandom,174000,30,42416.6894584422,42403.10671322587,42467.85866493537
UniformRandom,174600,30,42416.37359287118,42403.054723049296,42467.85866493537
UniformRandom,175200,30,42416.12831899665,42402.91781912875,42465.03105288061
UniformRandom,175800,30,42415.542632977485,42402.575243125,42464.48674621471
UniformRandom,176400,30,42414.910365880656,42402.10362577434,42463.33690356811
UniformRandom,177000,30,42414.910365880656,42401.37578674793,42462.178500716036
UniformRandom,177600,30,42414.62204620722,42400.899653068635,42458.316763487135
